au,mean_R,mean_T,mean_N,std_R,std_T,std_N,mean_density,std_density,mean_temperature,std_temperature,beta_parallel,anisotropy,taylor_epsilon,shift_k_coef
0.21400000000000005,536.4656982421875,-94.05040740966797,-8.61702823638916,19.96751594543457,19.353050231933594,55.18666458129883,26.78737449645996,10.910146713256836,69.19319152832031,9.581489562988281,0.16942464,1.3696555,0.2408335909889551,2.3808533567718184
0.21600000000000005,534.5577392578125,-91.36376953125,-41.96946334838867,30.726455688476562,23.964445114135742,65.91735076904297,31.367168426513672,11.002684593200684,72.36640930175781,10.164216995239258,0.23967746,1.3504305,0.21990834330828343,1.879454608131545
0.21800000000000005,512.0792236328125,-78.19210815429688,-30.907846450805664,16.766098022460938,19.110095977783203,54.20124053955078,17.10646629333496,9.378966331481934,71.73627471923828,13.53480052947998,0.11945577,1.2810738,5.8313391248742485,43.87821808994153
0.22000000000000006,561.1768188476562,-100.11092376708984,-17.776273727416992,24.27268409729004,19.500635147094727,45.83633804321289,28.26743507385254,13.492375373840332,79.1554946899414,13.72448444366455,0.27889174,1.2583665,0.1865496039447293,2.0254069195361213
0.22200000000000006,619.3928833007812,-77.37351989746094,-124.79700469970703,46.16987609863281,18.100284576416016,56.73612594604492,26.216739654541016,13.310379981994629,96.15889739990234,19.80755615234375,0.5681192,0.80203587,0.09550405067903078,1.3464251043398268
0.22400000000000006,562.784912109375,-75.06908416748047,-72.00652313232422,32.12128448486328,25.150184631347656,65.00835418701172,16.414260864257812,15.53982925415039,81.18827056884766,28.105121612548828,0.19491836,1.0068113,0.38098007395143557,2.9785763320051917
0.22600000000000006,583.0946655273438,-93.47749328613281,-13.358831405639648,37.0194206237793,20.62598419189453,53.76802444458008,14.629343032836914,12.44113540649414,73.8254165649414,25.832834243774414,0.16139658,1.0151523,0.2649586224082611,2.612115607927443
0.22800000000000006,600.4170532226562,-94.29578399658203,-31.807565689086914,30.701629638671875,23.231300354003906,74.69072723388672,21.71938705444336,12.643662452697754,67.37464141845703,18.221790313720703,0.2542689,1.2083539,0.37699373396835223,2.339510029799265
0.23000000000000007,641.0466918945312,-101.4830093383789,-53.91987991333008,44.085838317871094,23.4854736328125,67.91351318359375,21.510082244873047,17.475540161132812,99.93267822265625,33.40382385253906,0.8370039,1.0300416,0.5538030766339447,2.391140870920987
0.23200000000000007,656.4547729492188,-113.19998931884766,-27.83652114868164,38.26759338378906,22.633647918701172,68.90998840332031,19.62649917602539,16.951566696166992,111.03748321533203,28.247844696044922,1.2727051,1.0239884,0.37638907856991144,1.8325186072491402
0.23400000000000007,573.4689331054688,-81.67768096923828,-66.51654815673828,42.03201675415039,23.901132583618164,71.88709259033203,19.77779769897461,13.491063117980957,72.01250457763672,21.32347297668457,0.29566208,1.0377218,0.2886553808830523,2.005270660924676
0.23600000000000007,570.9924926757812,-92.73779296875,-58.3601188659668,44.10531997680664,28.058818817138672,65.25910186767578,28.655363082885742,17.90058708190918,83.82421875,23.15349769592285,0.5920756,1.11134,0.4508718241491124,2.211735514961458
0.23800000000000007,566.9561157226562,-90.1903305053711,-49.44375991821289,36.033912658691406,21.78189468383789,68.22705078125,26.137493133544922,14.722722053527832,95.95899200439453,25.758211135864258,0.960174,1.0317308,0.45081255382458374,2.0888614117957003
0.24000000000000007,552.956298828125,-98.82135009765625,-31.370349884033203,22.735170364379883,13.170406341552734,35.015472412109375,31.70148277282715,12.60412311553955,89.49803924560547,13.946579933166504,0.72938085,1.0726632,0.096711858912998,1.4678179206615363
0.24200000000000008,487.9762268066406,-72.05184173583984,-48.64803695678711,26.884864807128906,10.640875816345215,23.243534088134766,23.30131721496582,18.023941040039062,73.48086547851562,13.495708465576172,0.54707223,0.9927182,0.11676227347607258,1.7157412598564248
0.24400000000000008,512.4581298828125,-76.86904907226562,-51.457889556884766,25.71360206604004,8.101133346557617,21.30525779724121,28.757877349853516,11.216666221618652,74.49800872802734,11.780131340026855,2.014868,0.89110166,0.0955281975209095,1.3436033977742456
0.24600000000000008,522.8688354492188,-81.64390563964844,-40.7076530456543,13.423480987548828,7.281141757965088,19.559547424316406,24.23223304748535,7.825070381164551,75.57080078125,8.830306053161621,0.95525485,0.88152385,0.1359695176581369,1.9940280241746233
0.24800000000000008,542.3118896484375,-88.8753662109375,-29.01170539855957,20.78986167907715,6.834799289703369,15.781206130981445,16.076181411743164,5.698502540588379,89.57282257080078,11.964753150939941,0.5789653,0.6895765,0.2645836191036537,3.6810259580144344
0.2500000000000001,528.2030029296875,-90.33645629882812,-18.09726333618164,18.171598434448242,10.688065528869629,25.903608322143555,17.348581314086914,7.296343803405762,67.88629150390625,7.435560703277588,0.24962203,1.053616,0.21731719563228902,3.063863302367221
0.2520000000000001,593.6940307617188,-78.01708221435547,-94.17335510253906,38.21357345581055,19.069076538085938,29.569297790527344,21.98179054260254,8.466222763061523,91.14360046386719,17.071378707885742,0.8482955,0.93796337,0.07787336214247181,1.310667144083793
0.2540000000000001,615.9163208007812,-103.09784698486328,-64.46515655517578,29.319656372070312,22.698768615722656,30.244211196899414,16.548768997192383,8.966755867004395,108.90961456298828,18.454147338867188,1.0257925,0.9016514,0.6006394383955134,3.619089906915674
0.2560000000000001,607.9603271484375,-108.11317443847656,-48.223899841308594,31.509742736816406,22.479639053344727,32.90426254272461,11.712888717651367,7.392833232879639,105.86769104003906,22.517404556274414,0.43801573,0.83796483,0.21945816553480485,2.391917743184162
0.2580000000000001,539.9679565429688,-65.7870101928711,-77.80206298828125,37.524147033691406,25.93605613708496,37.18952178955078,10.679163932800293,9.349325180053711,77.10436248779297,24.35430335998535,0.23834445,0.76063323,0.20562143848738118,2.3417340359053025
0.2600000000000001,528.824951171875,-91.72883605957031,-41.88009262084961,21.084707260131836,24.384981155395508,31.721784591674805,17.188016891479492,8.722530364990234,60.577247619628906,10.367863655090332,0.19625953,1.327598,0.21453608168016025,2.4778671519896216
0.262,553.9326171875,-45.874813079833984,-33.256404876708984,20.334522247314453,80.01677703857422,76.24295043945312,13.340715408325195,8.325004577636719,61.004024505615234,12.188836097717285,0.20538613,1.362916,0.7642906380300137,3.0587330477119603
0.264,575.5725708007812,10.140068054199219,11.3902006149292,35.085472106933594,100.60215759277344,104.36953735351562,7.427527904510498,8.7507963180542,76.3045883178711,21.19070816040039,0.16266887,1.3068845,0.636542265205392,2.648551795516946
0.266,612.730712890625,1.467948317527771,-15.749058723449707,37.0141716003418,118.0047836303711,116.29051971435547,9.144767761230469,9.966687202453613,92.48462677001953,25.405895233154297,0.5994986,1.0536189,1.215632043563947,2.710666218570094
0.268,600.21923828125,12.87617301940918,-34.55905532836914,34.119319915771484,106.51741790771484,100.33122253417969,9.863125801086426,8.467632293701172,87.77488708496094,22.235872268676758,0.4155132,1.040858,0.39145359095633286,1.7312999864709988
